year,month,day_of_month,day_of_week,total_trains_on_route,total_schedules_by_day,avg_stops_per_train,cancelled_trains_by_day,cancelled_stops_by_day,delay_count_by_day,delay_rate,delay_count_arrivals,delay_count_departures,max_delay_minutes,avg_delay_minutes,median_delay_minutes,delays_5_15min,delays_15_30min,delays_30_60min,delays_over_60min,first_stop_delay_count,delay_propagation_ratio,delay_count_by_train_type,top_10_common_delays,rolling_delay_rate_7d
2019,11,16,6,198,13356,67.45,2,60,1758,0.1316,884,874,67,15.54,10.0,1045,457,211,45,13,0.0349,"{""IC"": 1318, ""S"": 287, ""PVV"": 35, ""HSM"": 18, ""HDM"": 59, ""AE"": 7, ""MV"": 34}","[5, 6, 8, 7, 9, 19, 17, 16, 20, 11]",0.2192
2019,11,17,7,197,13584,68.95,1,20,3467,0.2552,1735,1732,73,16.11,10.0,2283,692,332,160,13,0.0225,"{""IC"": 2462, ""PVV"": 55, ""S"": 854, ""HDM"": 38, ""AE"": 18, ""MV"": 40}","[5, 6, 7, 10, 8, 9, 11, 13, 21, 12]",0.2155
2019,11,18,1,264,18610,70.49,0,0,4244,0.228,2121,2123,63,10.92,8.0,3566,447,221,10,20,0.0349,"{""S"": 1011, ""IC"": 2882, ""PVV"": 1, ""PYO"": 14, ""HDM"": 61, ""AE"": 228, ""MV"": 47}","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",0.2142
2019,11,19,2,261,18476,70.79,0,20,3337,0.1806,1667,1670,121,15.71,9.0,2422,593,176,146,16,0.0345,"{""IC"": 2463, ""S"": 603, ""PVV"": 3, ""PYO"": 31, ""HSM"": 38, ""HDM"": 80, ""AE"": 91, ""MV"": 28}","[5, 6, 8, 7, 9, 10, 11, 12, 17, 13]",0.215
2019,11,20,3,263,18540,70.49,6,90,2026,0.1093,1010,1016,66,14.02,10.0,1358,483,145,40,10,0.0515,"{""IC"": 1367, ""S"": 419, ""PVV"": 89, ""PYO"": 33, ""HSM"": 11, ""HDM"": 84, ""AE"": 23}","[5, 6, 9, 8, 7, 10, 11, 16, 17, 15]",0.1989
2019,11,21,4,264,18742,70.99,8,284,3063,0.1634,1525,1538,92,13.62,10.0,2188,632,154,89,19,0.0378,"{""IC"": 2368, ""PVV"": 6, ""S"": 550, ""PYO"": 62, ""HSM"": 20, ""HDM"": 36, ""AE"": 10, ""MV"": 11}","[5, 6, 7, 8, 13, 12, 10, 11, 9, 14]",0.185
2019,11,22,5,268,18996,70.88,5,162,3564,0.1876,1784,1780,58,13.42,9.0,2487,760,317,0,19,0.0332,"{""IC"": 2688, ""S"": 585, ""PVV"": 26, ""PYO"": 31, ""HDM"": 129, ""AE"": 54, ""MV"": 51}","[5, 6, 7, 8, 9, 10, 14, 12, 15, 11]",0.1794
2019,11,23,6,214,15526,72.55,1,72,1964,0.1265,979,985,70,14.45,9.0,1393,385,80,106,10,0.0495,"{""S"": 236, ""IC"": 1460, ""PVV"": 6, ""PYO"": 11, ""HSM"": 4, ""HDM"": 28, ""AE"": 138, ""MUS"": 32, ""MV"": 49}","[5, 6, 7, 8, 9, 11, 10, 12, 13, 17]",0.1787
2019,11,24,7,214,15634,73.06,2,132,4869,0.3114,2425,2444,250,43.7,20.0,2087,1055,587,1140,32,0.0147,"{""IC"": 3462, ""S"": 1030, ""PVV"": 63, ""PYO"": 32, ""HSM"": 3, ""HDM"": 52, ""AE"": 99, ""MUS"": 69, ""MV"": 59}","[5, 6, 8, 7, 9, 12, 10, 11, 25, 24]",0.1867
2019,11,25,1,266,18610,69.96,5,186,2360,0.1268,1179,1181,73,11.28,8.0,1796,486,56,22,15,0.05,"{""IC"": 1977, ""S"": 259, ""PYO"": 15, ""HDM"": 65, ""AE"": 10, ""MV"": 34}","[5, 6, 7, 8, 9, 10, 17, 11, 18, 19]",0.1722
2019,11,26,2,263,18640,70.87,1,14,3012,0.1616,1505,1507,97,12.55,9.0,2315,501,156,40,15,0.0368,"{""IC"": 2362, ""S"": 369, ""PYO"": 2, ""HSM"": 18, ""HDM"": 66, ""AE"": 135, ""MV"": 60}","[5, 6, 7, 8, 9, 13, 10, 11, 12, 14]",0.1695
2019,11,27,3,263,18610,70.76,2,40,3362,0.1807,1682,1680,89,13.33,8.0,2586,534,105,137,14,0.0361,"{""IC"": 2585, ""S"": 649, ""PYO"": 24, ""HSM"": 2, ""HDM"": 44, ""AE"": 35, ""MV"": 23}","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",0.1797
2019,11,28,4,265,18754,70.77,3,116,4639,0.2474,2328,2311,71,10.9,8.0,3922,520,158,39,26,0.0326,"{""IC"": 3298, ""S"": 773, ""PVV"": 46, ""PYO"": 31, ""HSM"": 48, ""HDM"": 100, ""AE"": 206, ""MV"": 137}","[5, 6, 7, 9, 8, 10, 11, 12, 14, 13]",0.1917
2019,11,29,5,267,18714,70.09,1,36,4798,0.2564,2395,2403,129,13.48,9.0,3573,803,379,43,24,0.03,"{""IC"": 3658, ""S"": 719, ""PVV"": 44, ""PYO"": 114, ""HSM"": 25, ""HDM"": 85, ""AE"": 105, ""MUS"": 28, ""MV"": 14, ""V"": 6}","[5, 6, 7, 8, 9, 10, 12, 11, 13, 14]",0.2015
2019,11,30,6,204,15238,74.7,3,256,5260,0.3452,2623,2637,246,30.05,16.0,2457,1467,490,846,36,0.0183,"{""IC"": 3679, ""S"": 914, ""PVV"": 40, ""PYO"": 165, ""HSM"": 36, ""HDM"": 30, ""AE"": 272, ""MV"": 118, ""V"": 6}","[5, 6, 7, 8, 9, 10, 11, 18, 19, 22]",0.2328
2019,12,1,7,204,15144,74.24,0,0,4052,0.2676,2029,2023,38,9.54,7.0,3424,561,67,0,17,0.0288,"{""IC"": 3139, ""S"": 753, ""PYO"": 31, ""HSM"": 1, ""HDM"": 48, ""AE"": 20, ""MV"": 60}","[5, 6, 7, 8, 9, 10, 12, 13, 11, 15]",0.2265
2019,12,2,1,263,18490,70.3,3,172,7465,0.4037,3735,3730,168,39.11,19.0,3090,1257,1358,1760,38,0.0157,"{""IC"": 5245, ""S"": 1520, ""PVV"": 84, ""PYO"": 125, ""HSM"": 62, ""HDM"": 82, ""AE"": 347}","[5, 6, 8, 7, 11, 9, 10, 12, 13, 14]",0.2661
2019,12,3,2,267,18674,69.94,4,92,4447,0.2381,2232,2215,64,14.3,9.0,3037,1008,365,37,22,0.0297,"{""IC"": 3254, ""S"": 849, ""PVV"": 5, ""PYO"": 22, ""HSM"": 52, ""HDM"": 60, ""AE"": 175, ""MV"": 30}","[5, 6, 7, 8, 9, 10, 11, 14, 25, 12]",0.277
2019,12,4,3,265,18594,70.17,1,16,3659,0.1968,1827,1832,43,10.32,8.0,2981,623,55,0,28,0.036,"{""IC"": 2686, ""S"": 579, ""PYO"": 66, ""HSM"": 61, ""HDM"": 103, ""AE"": 134, ""MUS"": 10, ""MV"": 20}","[5, 6, 7, 8, 10, 9, 11, 12, 19, 13]",0.2793
2019,12,5,4,264,18622,70.54,0,0,3393,0.1822,1689,1704,59,12.32,8.0,2539,627,227,0,20,0.0356,"{""IC"": 2639, ""S"": 490, ""PYO"": 34, ""HSM"": 34, ""HDM"": 73, ""AE"": 123}","[5, 6, 7, 9, 10, 8, 11, 12, 20, 16]",0.27
2019,12,6,5,218,16436,75.39,0,0,2632,0.1601,1313,1319,108,12.44,8.0,1945,463,218,6,13,0.0399,"{""IC"": 2172, ""S"": 121, ""PVV"": 5, ""PYO"": 66, ""HDM"": 30, ""AE"": 214, ""MV"": 14, ""V"": 10}","[5, 6, 7, 8, 9, 10, 11, 12, 13, 17]",0.2562
2019,12,7,6,204,15174,74.38,0,0,1831,0.1207,916,915,149,20.52,8.0,1509,95,0,227,5,0.0386,"{""IC"": 1522, ""S"": 137, ""PVV"": 52, ""PYO"": 68, ""HDM"": 18, ""AE"": 34}","[5, 6, 7, 10, 9, 8, 11, 13, 12, 15]",0.2242
2019,12,8,7,208,15158,72.88,1,20,2593,0.1711,1290,1303,195,23.23,8.0,1920,353,95,225,12,0.0259,"{""IC"": 2022, ""S"": 419, ""PYO"": 18, ""HSM"": 5, ""HDM"": 57, ""AE"": 60, ""V"": 12}","[5, 6, 7, 8, 10, 9, 11, 12, 13, 16]",0.2104
2019,12,9,1,261,18420,70.57,2,44,2930,0.1591,1460,1470,91,11.72,9.0,2271,534,115,10,14,0.0416,"{""S"": 314, ""IC"": 2538, ""PYO"": 7, ""HDM"": 65, ""AE"": 6}","[5, 6, 7, 9, 8, 11, 10, 13, 12, 14]",0.1754
2019,12,10,2,260,18484,71.09,0,0,2867,0.1551,1437,1430,134,12.48,8.0,2374,389,15,89,14,0.0362,"{""IC"": 2305, ""S"": 305, ""PYO"": 127, ""HSM"": 34, ""HDM"": 38, ""AE"": 51, ""MV"": 7}","[5, 6, 7, 8, 10, 9, 11, 12, 15, 13]",0.1636
2019,12,11,3,265,18690,70.53,1,16,4182,0.2238,2099,2083,62,12.99,9.0,3272,447,417,46,26,0.0368,"{""IC"": 2761, ""S"": 1131, ""PYO"": 20, ""HSM"": 18, ""HDM"": 154, ""AE"": 72, ""MV"": 26}","[5, 6, 7, 8, 9, 10, 11, 12, 14, 13]",0.1674
2019,12,12,4,263,18528,70.45,0,38,2765,0.1492,1388,1377,66,13.26,10.0,1870,766,77,52,18,0.042,"{""IC"": 1809, ""S"": 647, ""PVV"": 11, ""PYO"": 53, ""HSM"": 13, ""HDM"": 106, ""AE"": 112, ""MV"": 14}","[5, 6, 7, 8, 9, 10, 11, 15, 16, 21]",0.1627
2019,12,13,5,263,18624,70.81,0,20,3559,0.1911,1776,1783,61,10.82,8.0,2959,424,174,2,20,0.0371,"{""S"": 470, ""IC"": 2828, ""PYO"": 17, ""HSM"": 1, ""HDM"": 107, ""AE"": 92, ""MV"": 44}","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",0.1672
2019,12,14,6,214,15508,72.47,0,0,1646,0.1061,819,827,50,12.2,9.0,1199,340,107,0,13,0.0541,"{""IC"": 1255, ""S"": 114, ""PYO"": 54, ""HSM"": 13, ""HDM"": 41, ""AE"": 4, ""MV"": 165}","[5, 6, 7, 9, 8, 14, 10, 17, 11, 13]",0.1651
2019,12,15,7,221,16206,73.33,2,228,3377,0.2084,1685,1692,176,26.98,9.0,2228,306,396,447,22,0.0248,"{""IC"": 2745, ""S"": 307, ""PYO"": 23, ""HSM"": 56, ""HDM"": 61, ""AE"": 100, ""MV"": 85}","[5, 7, 6, 8, 9, 11, 10, 12, 13, 14]",0.1704
2019,12,16,1,270,19956,73.91,3,452,3989,0.1999,1993,1996,104,16.34,11.0,2739,682,494,74,23,0.0355,"{""IC"": 3086, ""S"": 465, ""PVV"": 10, ""PYO"": 48, ""HSM"": 35, ""HDM"": 76, ""AE"": 149, ""MV"": 120}","[5, 6, 7, 11, 8, 9, 12, 10, 13, 14]",0.1762
2019,12,17,2,259,19852,76.65,0,40,4219,0.2125,2109,2110,74,11.82,8.0,3342,574,292,11,21,0.0363,"{""IC"": 3400, ""S"": 503, ""PYO"": 51, ""HSM"": 35, ""HDM"": 130, ""AE"": 100}","[6, 5, 7, 8, 9, 10, 11, 13, 12, 14]",0.1844
2019,12,18,3,266,20524,77.16,4,216,5959,0.2903,2989,2970,227,29.78,13.0,3232,1005,873,849,36,0.0241,"{""IC"": 4720, ""S"": 366, ""PVV"": 82, ""PYO"": 276, ""HSM"": 7, ""HDM"": 215, ""AE"": 275, ""MV"": 18}","[5, 6, 7, 8, 10, 9, 11, 13, 12, 14]",0.1939
2019,12,19,4,275,20752,75.46,24,1432,8980,0.4327,4496,4484,193,34.2,23.0,3233,2022,2168,1557,60,0.0189,"{""IC"": 6556, ""S"": 1729, ""PVV"": 43, ""PYO"": 306, ""HSM"": 13, ""HDM"": 198, ""AE"": 63, ""MV"": 72}","[5, 6, 9, 7, 8, 10, 12, 13, 11, 18]",0.2344
2019,12,20,5,274,20774,75.82,1,86,5882,0.2831,2942,2940,181,16.6,11.0,3896,1275,509,202,37,0.0306,"{""IC"": 4342, ""S"": 829, ""PVV"": 48, ""PYO"": 271, ""HSM"": 5, ""HDM"": 112, ""AE"": 114, ""MV"": 161}","[5, 6, 7, 8, 9, 10, 11, 13, 12, 14]",0.2476
2019,12,21,6,222,17356,78.18,2,100,3505,0.2019,1747,1758,109,18.1,10.0,2260,608,492,145,23,0.0302,"{""IC"": 2339, ""S"": 639, ""PVV"": 47, ""PYO"": 191, ""HSM"": 43, ""HDM"": 74, ""AE"": 143, ""MV"": 29}","[5, 6, 7, 9, 8, 10, 11, 12, 14, 13]",0.2613
2019,12,22,7,219,17218,78.62,0,0,3926,0.228,1954,1972,180,16.22,10.0,2796,735,185,210,22,0.0369,"{""IC"": 2724, ""S"": 594, ""PYO"": 286, ""HSM"": 18, ""HDM"": 147, ""AE"": 157}","[5, 8, 6, 7, 9, 10, 11, 14, 16, 17]",0.2641
2019,12,23,1,266,20102,75.57,0,0,2666,0.1326,1322,1344,180,13.41,9.0,1842,671,148,5,19,0.05,"{""S"": 295, ""IC"": 2138, ""PVV"": 26, ""PYO"": 63, ""HSM"": 1, ""HDM"": 97, ""AE"": 46}","[5, 6, 7, 9, 8, 10, 11, 26, 28, 12]",0.2544
2019,12,24,2,119,8780,73.78,0,2,960,0.1093,481,479,63,24.63,19.0,381,201,361,17,10,0.0296,"{""IC"": 833, ""PVV"": 10, ""S"": 24, ""HSM"": 19, ""HDM"": 29, ""AE"": 44, ""MV"": 1}","[5, 6, 7, 31, 17, 11, 8, 43, 14, 47]",0.2397
2019,12,25,3,159,12086,76.01,2,62,1536,0.1271,764,772,38,11.44,8.0,1160,324,52,0,11,0.0538,"{""IC"": 1107, ""S"": 232, ""PYO"": 31, ""HDM"": 87, ""AE"": 6, ""MV"": 73}","[5, 6, 7, 9, 10, 8, 12, 11, 15, 13]",0.2164
2019,12,26,4,227,17170,75.64,2,78,2729,0.1589,1365,1364,129,15.13,11.0,1845,701,108,75,16,0.0498,"{""IC"": 2113, ""S"": 186, ""PVV"": 4, ""PYO"": 187, ""HDM"": 115, ""AE"": 31, ""MUS"": 7, ""MV"": 86}","[5, 6, 7, 10, 8, 9, 11, 14, 12, 13]",0.1773
2019,12,27,5,279,20888,74.87,0,0,6631,0.3175,3304,3327,105,17.14,10.0,4567,1247,420,397,38,0.0221,"{""IC"": 4895, ""S"": 901, ""PVV"": 123, ""PYO"": 320, ""HSM"": 6, ""HDM"": 179, ""AE"": 199, ""MUS"": 8}","[5, 6, 7, 8, 9, 10, 11, 12, 14, 13]",0.1822
2019,12,28,6,224,16818,75.08,1,128,3966,0.2358,1984,1982,181,21.9,11.0,2302,692,587,385,17,0.0256,"{""IC"": 2907, ""S"": 584, ""PVV"": 223, ""PYO"": 87, ""HSM"": 1, ""HDM"": 57, ""AE"": 83, ""MUS"": 24}","[5, 6, 7, 10, 8, 11, 9, 13, 15, 12]",0.187
2019,12,29,7,223,17034,76.39,0,0,3985,0.2339,1984,2001,182,12.73,8.0,2839,834,310,2,33,0.0365,"{""IC"": 2658, ""S"": 668, ""PVV"": 173, ""PYO"": 202, ""HSM"": 29, ""HDM"": 45, ""AE"": 153, ""MUS"": 16, ""MV"": 41}","[5, 6, 7, 8, 9, 10, 14, 11, 15, 28]",0.1879
2019,12,30,1,270,20866,77.28,2,284,4080,0.1955,2039,2041,180,12.27,9.0,3003,852,209,16,22,0.0424,"{""IC"": 2978, ""S"": 499, ""PVV"": 181, ""PYO"": 87, ""HSM"": 43, ""HDM"": 41, ""AE"": 159, ""MV"": 92}","[5, 6, 7, 8, 9, 13, 10, 11, 14, 12]",0.1969
2019,12,31,2,258,19456,75.41,1,8,2039,0.1048,1014,1025,130,12.18,9.0,1509,392,134,4,17,0.0597,"{""S"": 73, ""IC"": 1737, ""PVV"": 45, ""HSM"": 20, ""HDM"": 40, ""AE"": 84, ""MV"": 40}","[5, 6, 7, 8, 9, 10, 12, 13, 17, 11]",0.1962
2020,1,1,3,235,18702,79.58,1,16,2256,0.1206,1130,1126,182,11.17,8.0,1870,271,113,2,16,0.0621,"{""IC"": 1661, ""S"": 137, ""PVV"": 107, ""PYO"": 170, ""HDM"": 24, ""AE"": 83, ""MV"": 74}","[5, 6, 8, 7, 9, 10, 11, 12, 27, 15]",0.1953
2020,1,2,4,266,20124,75.65,2,32,2445,0.1215,1225,1220,180,11.29,9.0,1906,502,35,2,14,0.0618,"{""S"": 103, ""IC"": 1770, ""PVV"": 159, ""PYO"": 56, ""HSM"": 4, ""HDM"": 80, ""AE"": 262, ""MV"": 11}","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",0.1899
2020,1,3,5,270,20786,76.99,0,0,3204,0.1541,1593,1611,180,8.78,7.0,2850,348,4,2,19,0.0584,"{""IC"": 2103, ""S"": 225, ""PVV"": 240, ""PYO"": 246, ""HSM"": 20, ""HDM"": 85, ""AE"": 285}","[5, 6, 7, 8, 9, 10, 11, 12, 16, 13]",0.1666
2020,1,4,6,219,17230,78.68,0,0,2275,0.132,1132,1143,181,9.92,7.0,1973,191,109,2,19,0.0737,"{""S"": 219, ""IC"": 1583, ""PVV"": 109, ""PYO"": 108, ""HSM"": 54, ""HDM"": 37, ""AE"": 122, ""MV"": 43}","[5, 6, 7, 11, 10, 8, 9, 12, 13, 17]",0.1518
2020,1,5,7,188,14606,77.69,0,48,2651,0.1815,1313,1338,187,21.28,11.0,1559,568,411,113,19,0.0415,"{""IC"": 1755, ""S"": 361, ""PVV"": 148, ""PYO"": 117, ""HSM"": 36, ""HDM"": 98, ""AE"": 128, ""MV"": 8}","[5, 6, 8, 9, 7, 11, 10, 12, 26, 25]",0.1443
2020,1,6,1,220,16980,77.18,1,24,3149,0.1855,1570,1579,180,12.05,8.0,2548,476,48,77,14,0.0423,"{""IC"": 2410, ""S"": 285, ""PVV"": 71, ""PYO"": 167, ""HSM"": 13, ""HDM"": 89, ""AE"": 105, ""MV"": 9}","[5, 6, 7, 8, 10, 9, 15, 17, 12, 14]",0.1429
2020,1,7,2,265,20110,75.89,1,102,3202,0.1592,1594,1608,181,16.09,8.0,2202,557,240,203,19,0.0368,"{""IC"": 2193, ""S"": 599, ""PVV"": 145, ""PYO"": 28, ""HSM"": 30, ""HDM"": 77, ""AE"": 104, ""MV"": 26}","[5, 6, 7, 8, 9, 10, 11, 13, 12, 18]",0.1506
2020,1,8,3,264,20072,76.03,1,16,2685,0.1338,1342,1343,181,8.65,7.0,2400,283,0,2,10,0.0572,"{""IC"": 1911, ""S"": 317, ""PVV"": 92, ""PYO"": 30, ""HSM"": 7, ""HDM"": 46, ""AE"": 233, ""MV"": 49}","[5, 6, 7, 9, 10, 8, 11, 15, 13, 12]",0.1525
2020,1,9,4,263,19992,76.02,2,28,3223,0.1612,1607,1616,181,11.55,8.0,2539,562,93,29,18,0.0465,"{""IC"": 2138, ""S"": 620, ""PVV"": 127, ""PYO"": 86, ""HSM"": 2, ""HDM"": 40, ""AE"": 182, ""MV"": 28}","[5, 6, 8, 7, 9, 10, 11, 12, 13, 14]",0.1582
2020,1,10,5,270,20164,74.68,2,36,3846,0.1907,1930,1916,181,10.38,9.0,3171,616,57,2,15,0.0447,"{""IC"": 3134, ""S"": 546, ""PVV"": 26, ""PYO"": 47, ""HSM"": 1, ""HDM"": 55, ""AE"": 9, ""MV"": 28}","[5, 6, 8, 9, 7, 10, 11, 12, 13, 14]",0.1634
2020,1,11,6,218,16604,76.17,0,0,1802,0.1085,897,905,181,11.34,8.0,1457,248,93,4,8,0.0712,"{""IC"": 1517, ""S"": 114, ""PVV"": 19, ""PYO"": 32, ""HDM"": 29, ""AE"": 59, ""MV"": 32}","[5, 6, 7, 8, 11, 12, 13, 9, 10, 14]",0.1601
2020,1,12,7,219,16164,73.81,1,2,1749,0.1082,869,880,180,13.32,9.0,1308,271,168,2,15,0.0623,"{""IC"": 1302, ""S"": 138, ""PVV"": 52, ""PYO"": 30, ""HSM"": 25, ""HDM"": 134, ""AE"": 2, ""MV"": 66}","[5, 6, 7, 9, 8, 11, 10, 12, 41, 14]",0.1496
2020,1,13,1,264,20072,76.03,2,124,2604,0.1297,1301,1303,94,9.69,7.0,2294,276,6,28,13,0.0548,"{""IC"": 1866, ""S"": 426, ""PVV"": 2, ""PYO"": 56, ""HDM"": 64, ""AE"": 155, ""MV"": 35}","[5, 6, 7, 8, 9, 10, 11, 12, 13, 16]",0.1416
2020,1,14,2,261,19960,76.48,1,36,2841,0.1423,1428,1413,182,14.82,9.0,2037,531,178,95,6,0.0427,"{""S"": 425, ""IC"": 2140, ""PVV"": 16, ""PYO"": 48, ""HSM"": 13, ""HDM"": 8, ""AE"": 153, ""MV"": 38}","[5, 6, 7, 8, 11, 9, 12, 10, 17, 13]",0.1392
2020,1,15,3,262,19936,76.09,2,32,2062,0.1034,1034,1028,182,12.56,8.0,1565,364,110,23,3,0.0603,"{""S"": 281, ""IC"": 1616, ""PYO"": 30, ""HSM"": 13, ""HDM"": 11, ""AE"": 84, ""MV"": 27}","[5, 6, 7, 8, 9, 10, 12, 19, 11, 13]",0.1349
2020,1,16,4,259,19884,76.77,0,22,2382,0.1198,1191,1191,180,25.77,14.0,1205,454,421,302,8,0.0385,"{""IC"": 1826, ""S"": 222, ""PVV"": 65, ""PYO"": 19, ""HSM"": 18, ""HDM"": 31, ""AE"": 201}","[5, 6, 7, 8, 9, 21, 13, 14, 12, 10]",0.1289
2020,1,17,5,264,20094,76.11,0,10,2294,0.1142,1139,1155,180,9.76,7.0,2018,171,103,2,7,0.0638,"{""S"": 293, ""IC"": 1879, ""PVV"": 1, ""PYO"": 40, ""HSM"": 20, ""HDM"": 40, ""AE"": 21}","[5, 6, 7, 9, 8, 10, 11, 12, 13, 37]",0.118
2020,1,18,6,220,16562,75.28,3,68,1524,0.092,757,767,181,10.99,8.0,1246,225,51,2,8,0.0694,"{""S"": 334, ""IC"": 946, ""PYO"": 98, ""HDM"": 21, ""AE"": 122, ""MV"": 3}","[5, 6, 7, 8, 10, 11, 12, 13, 9, 14]",0.1157
2020,1,19,7,218,16142,74.05,1,8,1906,0.1181,951,955,47,14.25,12.0,1168,626,112,0,13,0.0476,"{""IC"": 1407, ""S"": 243, ""PYO"": 7, ""HDM"": 24, ""AE"": 127, ""MV"": 98}","[5, 6, 7, 8, 12, 25, 24, 13, 11, 10]",0.1171
2020,1,20,1,266,19948,74.99,0,0,2070,0.1038,1030,1040,180,17.69,9.0,1384,368,155,163,9,0.0589,"{""IC"": 1388, ""S"": 193, ""PYO"": 67, ""HSM"": 5, ""HDM"": 52, ""AE"": 304, ""MV"": 61}","[5, 6, 7, 8, 9, 10, 11, 15, 13, 12]",0.1134
2020,1,21,2,262,19980,76.26,0,0,1956,0.0979,975,981,180,11.22,8.0,1539,296,119,2,9,0.0678,"{""IC"": 1420, ""S"": 206, ""PYO"": 75, ""HDM"": 77, ""AE"": 140, ""MV"": 38}","[5, 6, 7, 8, 9, 12, 10, 13, 11, 14]",0.107
2020,1,22,3,264,20084,76.08,1,72,1804,0.0898,905,899,37,12.19,9.0,1225,533,46,0,9,0.0561,"{""S"": 180, ""IC"": 1338, ""PVV"": 2, ""PYO"": 44, ""HSM"": 99, ""HDM"": 57, ""AE"": 55, ""MV"": 29}","[5, 6, 7, 8, 10, 16, 9, 11, 28, 18]",0.1051
2020,1,23,4,261,20000,76.63,1,40,2619,0.131,1306,1313,181,9.05,7.0,2275,335,7,2,11,0.0614,"{""S"": 290, ""IC"": 2001, ""PVV"": 10, ""PYO"": 44, ""HSM"": 17, ""HDM"": 103, ""AE"": 109, ""MV"": 45}","[5, 6, 7, 8, 11, 9, 10, 12, 16, 13]",0.1067
2020,1,24,5,264,20094,76.11,2,54,4649,0.2314,2328,2321,181,16.26,11.0,2771,1160,716,2,22,0.0331,"{""IC"": 3609, ""S"": 696, ""PVV"": 37, ""PYO"": 62, ""HSM"": 12, ""HDM"": 149, ""AE"": 84}","[5, 6, 8, 7, 9, 11, 15, 10, 12, 16]",0.1234
2020,1,25,6,215,16592,77.17,0,4,2217,0.1336,1107,1110,180,18.64,9.0,1371,370,331,145,12,0.045,"{""IC"": 1425, ""S"": 534, ""PYO"": 79, ""HSM"": 1, ""HDM"": 71, ""AE"": 85, ""MV"": 18, ""V"": 4}","[5, 6, 7, 8, 9, 12, 10, 16, 13, 31]",0.1294
2020,1,26,7,211,15992,75.79,2,88,1659,0.1037,831,828,180,15.21,8.0,1237,198,172,52,5,0.0599,"{""IC"": 1331, ""S"": 164, ""PYO"": 76, ""HDM"": 15, ""AE"": 73}","[5, 6, 7, 8, 9, 11, 10, 14, 12, 15]",0.1273
2020,1,27,1,262,19900,75.95,2,44,3233,0.1625,1621,1612,180,17.08,8.0,2055,674,275,229,13,0.0322,"{""IC"": 2481, ""S"": 448, ""PVV"": 80, ""PYO"": 112, ""HSM"": 18, ""HDM"": 86, ""AE"": 8}","[5, 6, 7, 8, 20, 18, 17, 19, 9, 14]",0.1357
2020,1,28,2,263,20002,76.05,0,12,3738,0.1869,1874,1864,201,18.74,10.0,2604,816,42,276,19,0.0327,"{""IC"": 3002, ""S"": 393, ""PVV"": 34, ""PYO"": 52, ""HSM"": 51, ""HDM"": 60, ""AE"": 93, ""MV"": 53}","[5, 6, 7, 8, 9, 11, 10, 12, 13, 14]",0.1484
2020,1,29,3,268,20398,76.11,2,104,2894,0.1419,1446,1448,103,15.86,10.0,1995,554,241,104,19,0.0381,"{""IC"": 2155, ""S"": 359, ""PVV"": 5, ""PYO"": 114, ""HDM"": 12, ""AE"": 10, ""MV"": 239}","[5, 6, 7, 8, 11, 10, 13, 9, 12, 15]",0.1559
2020,1,30,4,260,19914,76.59,1,64,5250,0.2636,2636,2614,70,11.56,9.0,4044,1053,110,43,24,0.0286,"{""IC"": 4221, ""S"": 594, ""PYO"": 86, ""HSM"": 29, ""HDM"": 92, ""AE"": 196, ""MV"": 32}","[5, 6, 7, 8, 9, 11, 10, 13, 12, 14]",0.1748
2020,1,31,5,269,20250,75.28,2,40,4626,0.2284,2307,2319,87,15.29,10.0,3091,1012,358,165,28,0.0292,"{""IC"": 3614, ""S"": 553, ""PYO"": 86, ""HSM"": 50, ""HDM"": 144, ""AE"": 104, ""MV"": 75}","[5, 6, 7, 8, 11, 10, 9, 13, 12, 15]",0.1744
2020,2,1,6,213,16426,77.12,0,26,2484,0.1512,1244,1240,101,15.31,8.0,1898,223,203,160,14,0.036,"{""IC"": 2011, ""S"": 218, ""PYO"": 144, ""HSM"": 1, ""HDM"": 18, ""AE"": 66, ""MV"": 26}","[5, 6, 7, 8, 9, 10, 13, 11, 14, 12]",0.1769
2020,2,2,7,211,15992,75.79,0,0,2559,0.16,1275,1284,47,9.91,7.0,2227,257,75,0,12,0.0464,"{""IC"": 2118, ""S"": 317, ""PYO"": 63, ""HDM"": 25, ""AE"": 36}","[5, 6, 7, 9, 8, 10, 11, 12, 13, 21]",0.1849
2020,2,3,1,262,19928,76.06,2,50,2912,0.1461,1454,1458,80,12.9,8.0,2296,383,120,113,11,0.0414,"{""IC"": 2354, ""S"": 396, ""PYO"": 112, ""HDM"": 25, ""AE"": 14, ""MV"": 11}","[5, 6, 7, 8, 9, 11, 10, 12, 13, 14]",0.1826
2020,2,4,2,260,19914,76.59,0,0,2026,0.1017,1019,1007,45,12.5,8.0,1429,442,155,0,7,0.0534,"{""IC"": 1649, ""S"": 240, ""PYO"": 74, ""HSM"": 7, ""HDM"": 26, ""AE"": 30}","[5, 6, 7, 8, 9, 10, 11, 12, 26, 31]",0.1704
